id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage
avalanche-bridged-weth-avalanche,weth,Avalanche Bridged WETH (Avalanche),1871.93,48616292,639,15680051.0,1954.69,1854.68,-21.406507500528733,-1.13062,25909.92938506418,25909.92938506418,,4089.86,-54.04372
axondao-governance-token,axgt,AxonDAO Governance Token,0.110798,48432961,640,235927.0,0.128134,0.108474,-0.01323048229443205,-10.6673,432497449.5603435,1000000000.0,1000000000.0,0.971095,-88.55582
ponke,ponke,PONKE,0.087188,48386572,641,4637301.0,0.092978,0.084319,-0.002067544405473812,-2.31643,549623853.6321399,555539720.3492466,555555555.0,0.836512,-89.51803
shuffle-2,shfl,Shuffle,0.19084,48135615,642,523677.0,0.194541,0.189734,-0.000900666156027186,-0.46973,252752311.5940569,951290834.127615,1000000000.0,0.787524,-75.83058
usd,usd+,Overnight.fi USD+,0.999951,48105602,643,159797.0,1.007,0.990325,-0.001497278999971985,-0.14951,48085096.3705041,48085096.3705041,,1.25,-20.31646
mountain-protocol-usdm,usdm,Mountain Protocol USD,0.999582,48033276,644,144838.0,1.001,0.997719,-7.5811297079009e-05,-0.00758,48000500.64,48000500.64,,1.16,-13.86006
alchemist-ai,alch,Alchemist AI,0.055823,47997404,645,41252382.0,0.062529,0.051272,-3.4061258321255e-05,-0.06098,850000000.0,999988957.56429,1000000000.0,0.235752,-76.2107
cobak-token,cbk,Cobak,0.520374,47566543,646,6915813.0,0.541621,0.502609,0.0065981,1.28424,91878449.0,100000000.0,100000000.0,15.74,-96.71126
nym,nym,Nym,0.058919,47487514,647,5112694.0,0.059693,0.055219,0.00201777,3.54608,808623916.845145,1000000000.0,1000000000.0,5.76,-98.98475
quark-chain,qkc,QuarkChain,0.00664678,47364933,648,2857818.0,0.00696068,0.00652656,-9.95165660898e-07,-0.01497,7100279181.0,10000000000.0,,0.338765,-98.03121
oraichain-token,orai,Oraichain,2.72,46986630,649,2358030.0,3.0,2.54,0.165072,6.47087,17099243.0,18777354.0,19779272.0,105.76,-97.4044
zksync-bridged-usdc-zksync,usdc,zkSync Bridged USDC (zkSync),0.999915,46807755,650,6785697.0,1.008,0.997016,0.00040862,0.04088,46857289.721549,47179435.721549,,1.043,-4.12763
loom-network-new,loom,Loom Network (NEW),0.03768894,46744651,651,858706.0,0.03926261,0.03752438,-0.000400403275227952,-1.05122,1242920898.0,1300000000.0,,0.492286,-92.36633
hunt-token,hunt,Hunt,0.233285,46546589,652,4214509.0,0.245087,0.228668,0.00213112,0.92195,198912688.0,198912688.0,198912688.0,1.46,-84.0248
usd-coin-avalanche-bridged-usdc-e,usdc.e,Avalanche Bridged USDC (Avalanche),0.997798,46536554,653,4590973.0,1.01,0.989598,-0.002674911424332405,-0.26736,46327237.32059,46327237.32059,,1.28,-21.53202
bridged-usd-coin-starkgate,usdc,Bridged USD Coin (StarkGate),1.0,46477768,654,5573515.0,1.003,0.99518,0.00033418,0.03342,46493203.912271,46493203.912271,,1.098,-8.95685
dusk-network,dusk,DUSK,0.092123,46405376,655,8403013.0,0.09712,0.08933,0.00222391,2.47378,500000000.0,500000000.0,1000000000.0,1.09,-91.48623
benqi,qi,BENQI,0.00715364,46241149,656,4068230.0,0.00749357,0.00689291,0.00022645,3.26893,6434960424.0,7200000000.0,7200000000.0,0.39417,-98.17695
ronin-bridged-weth-ronin,weth,Ronin Bridged WETH (Ronin),1867.65,46240229,657,2068242.0,1960.62,1848.98,-29.204481788479825,-1.53963,24640.20109756784,360699.5865583139,,4100.41,-54.39337
forta,fort,Forta,0.087553,46204554,658,1505854.0,0.097896,0.081345,0.00191231,2.23295,536737407.0362631,1000000000.0,1000000000.0,0.964645,-91.05852
my-neighbor-alice,alice,My Neighbor Alice,0.496984,46050049,659,12855339.0,0.521798,0.479128,0.00483894,0.98324,92083333.0,100000000.0,100000000.0,40.93,-98.77999
simon-s-cat,cat,Simon's Cat,6.82e-06,46037426,660,9492486.0,7.12e-06,6.56e-06,1.2393e-08,0.18208,6749953033929.465,8099953033929.465,9000000000000.0,6.811e-05,-89.9909
taraxa,tara,Taraxa,0.0084901,46033890,661,916735.0,0.00902943,0.00771626,0.00049467,6.18686,5404568391.0,10698980300.0,12000000000.0,0.07045,-87.91228
acala,aca,Acala,0.039044,45886820,662,23091166.0,0.04262731,0.03703511,0.00062604,1.62956,1166666660.0,1600000000.0,1600000000.0,2.79,-98.59232
bella-protocol,bel,Bella Protocol,0.572756,45812279,663,9973117.0,0.625862,0.559394,-0.010802942919286407,-1.85122,80000000.0,100000000.0,100000000.0,9.99,-94.27624
susda,susda,sUSDa,0.997199,45784436,664,0.0,0.997199,0.997199,0.0,0.0,45913052.73902962,45913052.73902962,,1.071,-6.86003
propy,pro,Propy,0.782628,45615210,665,6648705.0,0.841545,0.73583,0.01006814,1.30322,57896591.39105386,100000000.0,100000000.0,5.15,-84.6938
fuel-network,fuel,Fuel Network,0.01059546,45590346,666,2417541.0,0.01094778,0.01023619,-0.000227449690085377,-2.10156,4288795077.88628,10064676295.346,10050000024.0,0.083754,-87.3472
metal-blockchain,metal,Metal Blockchain,0.089015,45426133,667,495100.0,0.091761,0.087227,-0.000148005329470055,-0.16599,507639839.0528355,666666666.0,666666666.0,1.65,-94.5923
dia-data,dia,DIA,0.3761,45353393,668,9631442.0,0.399941,0.372288,-0.007431895654779141,-1.93775,119676104.0,168817248.0,200000000.0,5.73,-93.39138
societe-generale-forge-eurcv,eurcv,EUR CoinVertible,1.083,45197685,669,491.38,,,,,41734475.0,41734475.0,,1.13,-4.20953
insure,sure,inSure DeFi,0.00170859,45194651,670,164627.0,0.00178238,0.00154729,-1.0822430416541e-05,-0.62943,26482078217.416843,88000000000.0,88000000000.0,0.11397,-98.50258
purr-2,purr,Purr,0.075146,44956805,671,2371384.0,0.080228,0.073841,0.00125515,1.69866,597422193.72721,597422272.78974,1000000000.0,0.690036,-89.10051
bouncebit,bb,BounceBit,0.10858,44637113,672,20070780.0,0.115413,0.104897,7.88e-05,0.07262,409500000.0,2100000000.0,2100000000.0,0.865772,-87.46245
humanscape,hpo,Hippocrat,0.04289686,44384198,673,871598.0,0.04454761,0.04190014,0.0002186,0.5122,1034734273.38,1084734273.38,1084734273.38,0.994652,-95.68847
sundog,sundog,Sundog,0.04400134,44165124,674,26621749.0,0.04595396,0.04302292,-0.000829135797111524,-1.84949,1000000000.0,1000000000.0,1000000000.0,0.377452,-88.34034
ekubo-protocol,ekubo,Ekubo Protocol,4.42,44154329,675,3999576.0,4.49,4.39,-0.001751537806933712,-0.03959,10000000.0,10000000.0,10000000.0,5.84,-24.45001
hifi-finance,hifi,Hifi Finance,0.314589,44152553,676,8478674.0,0.32567,0.303007,0.00526434,1.70188,139793151.082054,141779031.9459081,,2.63,-87.99407
keep-network,keep,Keep Network,0.080061,44078874,677,18220.99,0.129971,0.075822,0.00419057,5.52331,549716300.2685891,1000000000.0,1000000000.0,6.1,-98.68551
bancor,bnt,Bancor Network,0.378908,43931320,678,853782.0,0.400972,0.375934,-0.00552015456448135,-1.43594,115851197.956411,115851197.956411,115851197.956411,10.72,-96.45418
ocean-protocol,ocean,Ocean Protocol,0.210792,43858308,679,132846.0,0.220996,0.20888,0.00109336,0.5214,209086376.9119415,951682026.1178159,1410000000.0,1.93,-89.13256
subsquid,sqd,SQD,0.077482,43754800,680,292645.0,0.079404,0.076857,0.00038266,0.49632,562792913.4356389,1337000000.0,1337000000.0,0.245596,-68.35722
radicle,rad,Radworks,0.840486,43292022,681,163074742.0,1.074,0.842831,-0.07548867808945914,-8.24135,49829110.566345654,99998580.0,100000000.0,27.61,-96.86264
truefi,tru,TrueFi,0.0339831,43111123,682,9667029.0,0.03617878,0.03341564,-0.001128900925205102,-3.21514,1261864034.732564,1283173672.204672,1283173672.204672,1.017,-96.64555
ethernity-chain,ern,Ethernity Chain,1.78,43072381,683,477837.0,1.9,1.74,-0.04518648172292816,-2.47615,24029731.813707586,30000000.0,30000000.0,73.86,-97.57616
edge,edge,Edge,1.048,42712284,684,138546.0,1.087,0.99418,0.02914965,2.86172,40563122.547988,59715295.0,60000000.0,1.52,-30.96126
pepecoin-2,pepecoin,PepeCoin,0.393285,42709710,685,1165236.0,0.413952,0.367943,0.02247732,6.06172,108138120.48102899,108138120.48102899,133769420.0,7.51,-94.74649
gains-network,gns,Gains Network,1.36,42709214,686,3204929.0,1.41,1.33,-0.022642655379050858,-1.63226,31212712.0,31212712.0,,12.48,-89.03984
orchid-protocol,oxt,Orchid Protocol,0.071478,42594420,687,7558889.0,0.075254,0.071098,-0.00146507541836953,-2.00851,591544728.9516798,1000000000.0,,1.026,-92.98621
dego-finance,dego,Dego Finance,2.04,42589767,688,23510119.0,2.31,2.02,-0.05072537697504176,-2.42493,21000000.0,21000000.0,21000000.0,33.41,-93.93529
cyberconnect,cyber,CYBER,1.15,42479700,689,12603403.0,1.22,1.12,-0.022893025811174805,-1.95853,36874767.04666667,100000000.0,100000000.0,15.79,-92.71487
solidus-aitech,aitech,Solidus Ai Tech,0.02847896,42420031,690,7834464.0,0.02987792,0.02574818,0.00271944,10.55701,1487287389.0,1990869906.0,2000000000.0,0.493943,-94.22932
bifrost,bfc,Bifrost,0.03040737,42317467,691,3620043.0,0.0307826,0.02957937,0.000701,2.35975,1391269925.662982,2368584074.0,,0.778815,-96.09495
velodrome-finance,velo,Velodrome Finance,0.04646703,42188318,692,10125892.0,0.050229,0.04559107,-0.001205976564417129,-2.52968,903459154.2220333,2021491435.840077,2021491435.840077,0.407515,-88.54742
sudeng,hippo,sudeng,0.00419303,42021279,693,34276501.0,0.00424346,0.00417195,-9.829927543549e-06,-0.23389,10000000000.0,10000000000.0,10000000000.0,0.02983299,-85.92979
coq-inu,coq,Coq Inu,6.01312e-07,41826012,694,2150630.0,6.36765e-07,5.85275e-07,-2.5803394883e-08,-4.11462,69420000000000.0,69420000000000.0,69420000000000.0,6.45e-06,-90.67253
fwog,fwog,Fwog,0.04259131,41713947,695,6111395.0,0.04609569,0.04102977,-0.00022270031498621,-0.52016,975635328.0,975635328.0,975635328.0,0.736315,-94.2137
uquid-coin,uqc,Uquid Coin,4.13,41396582,696,425334.0,4.34,4.07,-0.03720026797029874,-0.89254,10000000.0,40000000.0,,41.38,-89.99613
cronos-bridged-wbtc-cronos,wbtc,Cronos Bridged WBTC (Cronos),81777.0,41305188,697,318106.0,84046.0,78854.0,953.35,1.17954,504.39,504.39,,113074.0,-27.64212
altura,alu,Altura,0.0414981,41217773,698,17880278.0,0.04314679,0.03797217,0.00285605,7.39105,990000000.0,990000000.0,990000000.0,0.462652,-91.00123
strike,strike,Strike,7.46,41181136,699,2934924.0,7.8,7.25,0.083106,1.1273,5490188.217521044,6540888.0,6540888.0,78.95,-90.49921
layerzero-bridged-usdc-aptos,zusdc,LayerZero Bridged USDC (Aptos),1.0,41109011,700,4094509.0,1.009,0.986098,-0.000407508035402682,-0.04073,41093343.883378,41093343.883378,,1.12,-10.93438
finvesta,finvesta,Finvesta,37.96,40815531,701,426832.0,40.66,31.23,0.678862,1.82087,1077951.31433174,1077951.31433174,21000000.0,89.41,-57.23601
aleph-zero,azero,Aleph Zero,0.135156,40753479,702,795881.0,0.139742,0.134194,-0.004585536582190908,-3.28144,302314000.0,520000000.0,520000000.0,3.09,-95.64915
alethea-artificial-liquid-intelligence-token,ali,Artificial Liquid Intelligence,0.00497058,40705742,703,1832053.0,0.00537177,0.00471636,0.00025073,5.31217,8189833601.855413,9870903732.0,9870903732.0,0.201312,-97.5319
concierge-io,ava,AVA (Travala),0.710614,40684858,704,31528263.0,0.776914,0.616461,0.091961,14.86477,57500232.373038,67695013.0,100000000.0,6.45,-89.02193
origin-protocol,ogn,Origin Token,0.058249,40492371,705,12791538.0,0.060391,0.056911,0.00098968,1.72841,690521495.0,1409664846.0,1409664846.0,3.35,-98.25093
magic,magic,Treasure,0.133068,40392377,706,16919983.0,0.141866,0.130252,-0.002714267326143854,-1.99898,300332543.930044,347686927.6261066,347714007.0,6.32,-97.87832
seedify-fund,sfund,Seedify.fund,0.631228,40228734,707,4205391.0,0.650168,0.621261,0.00337099,0.5369,63562839.95,100000000.0,,16.79,-96.23378
andy-the-wisguy,andy,ANDY ETH,3.989e-05,40114017,708,1648750.0,4.259e-05,3.761e-05,1.95e-06,5.14261,1000000000000.0,1000000000000.0,1000000000000.0,0.00035218,-88.61206
zedxion,zedxion,Zedxion,0.326159,40080119,709,748409.0,0.335561,0.323379,-0.008192193867720965,-2.45018,122323849.6518,4756558137.0,4756558137.0,1.45,-77.45414
concordium,ccd,Concordium,0.00352371,40074147,710,517960.0,0.00356423,0.00351429,-2.0286067253739e-05,-0.57241,11375634927.21734,13812012697.10403,,0.149407,-97.64372
avalanche-old-bridged-wbtc-avalanche,wbtc,Avalanche Bridged WBTC (Avalanche),81655.0,39870763,711,114948.0,83464.0,79031.0,1442.79,1.79872,487.20477348,487.20477348,,109045.0,-25.0811
edu-coin,edu,Open Campus,0.152727,39831405,712,6882220.0,0.158931,0.146879,0.00156555,1.03568,260104168.67965,1000000000.0,,1.67,-90.86383
rif-token,rif,Rootstock Infrastructure Framework,0.03946763,39650916,713,4369934.0,0.04099261,0.03871374,0.00013769,0.35009,1000000000.0,1000000000.0,,0.455938,-91.30455
merlin-chain,merl,Merlin Chain,0.080707,39634475,714,13100018.0,0.08662,0.079136,-0.001322417245840132,-1.61212,487477554.26097,2100000000.0,2100000000.0,1.45,-94.408
berachain-staked-eth,beraeth,Berachain Staked ETH,1871.89,39590836,715,5685.34,1956.09,1850.29,-27.985767517027398,-1.47303,21079.6593378996,21079.6593378996,,2835.73,-33.89062
eggs-finance,eggs,Eggs Finance,0.00047777,39507650,716,6877568.0,0.00051172,0.00046934,-1.149855027028e-05,-2.35016,82585039358.85645,82585039358.85645,100000000000.0,0.00113113,-57.82232
smardex,sdex,SMARDEX,0.00434068,39449220,717,432132.0,0.00445938,0.00427998,2.634e-05,0.61059,9029061905.654337,9982147753.990374,10000000000.0,0.02634045,-83.46633
wrapped-xrp,wxrp,Wrapped XRP,2.2,39448485,718,28703.0,2.24,2.06,0.082993,3.92299,17947559.108324,17947559.108324,,18.37,-88.04725
swarms,swarms,Swarms,0.04015819,39363880,719,30550933.0,0.04606237,0.0388853,0.00027119,0.6799,999984830.56,999984830.56,1000000000.0,0.605474,-93.46636
spacen,sn,SpaceN,0.97882,39351850,720,14746.3,1.004,0.953556,0.01370102,1.41962,40010000.0,1000000000.0,1000000000.0,6.15,-84.03463
victoria-vr,vr,Victoria VR,0.00466701,39242672,721,22961839.0,0.00523359,0.00369671,0.00024367,5.50866,8141695688.0,16800000000.0,16800000000.0,0.615957,-99.22617
xterio,xter,Xterio,0.346626,39192178,722,39302489.0,0.373046,0.341507,-0.01421441834363768,-3.93925,112500000.0,1000000000.0,1000000000.0,0.5983,-42.00993
cortex-2,cx,Cortex,0.0323089,39190687,723,77968.0,0.03402714,0.03076139,0.00021864,0.68134,1210000000.0,1646590000.0,1646590000.0,0.085724,-62.31166
synapse-2,syn,Synapse,0.177843,39136744,724,9330459.0,0.188168,0.168821,0.00320036,1.83252,219066529.0,250000000.0,250000000.0,4.92,-96.37002
moviebloc,mbl,MovieBloc,0.00212471,39022491,725,9676917.0,0.00222149,0.00209504,-1.3796622923691e-05,-0.64515,18308887214.0,30000000000.0,30000000000.0,0.0450322,-95.26923
bankercoin-2,bnkr,BankrCoin,0.00037898,38998095,726,4166112.0,0.00042948,0.00033232,2.575e-05,7.28983,99999999999.99998,99999999999.99998,100000000000.0,0.00042948,-11.88687
storj,storj,Storj,0.269629,38941299,727,14005612.0,0.277215,0.259874,0.00322777,1.21162,143787438.7,424999998.0,,3.81,-92.87541
tars-protocol,tai,TARS AI,0.065866,38900695,728,5077036.0,0.073173,0.064599,-0.006835578296839714,-9.40227,586681333.5321538,894996126.4121538,1000000000.0,0.493712,-86.61352
reservoir-rusd,rusd,Reservoir rUSD,0.999734,38886915,729,16335.43,1.0,0.999282,-0.000394408540443481,-0.03944,38898987.85528294,38898987.85528294,,1.014,-1.47022
debridge,dbr,deBridge,0.0213643,38503039,730,14723334.0,0.02170435,0.02097788,-9.3905148270838e-05,-0.43762,1800000000.0,9999989137.114492,10000000000.0,0.05521,-61.29754
morphware,xmw,Morphware,0.0491921,38491755,731,312479.0,0.050927,0.04143662,0.00746164,17.88056,780582622.2736651,1232922769.0,1232922769.0,0.196969,-75.02003
osaka-protocol,osak,Osaka Protocol,5.0095e-08,38485541,732,109315.0,5.2564e-08,4.5914e-08,-5.35172487e-10,-1.05703,761459784660251.2,761459784660251.2,1000000000000000.0,4.37636e-07,-88.46753
czs-dog,broccoli,CZ'S Dog,0.03916119,38481203,733,46006500.0,0.04390713,0.03665643,0.00012409,0.31787,1000000000.0,1000000000.0,1000000000.0,0.257985,-84.80369
ski-mask-dog,ski,Ski Mask Dog,0.03735566,38336341,734,1172185.0,0.04288771,0.03677877,-0.000151506016311032,-0.40394,1000000000.0,1000000000.0,1000000000.0,0.35814,-89.32125
marblex,mbx,MARBLEX,0.1918,37911335,735,2040277.0,0.194689,0.189628,0.00040333,0.21073,197591063.860399,321451109.0,1000000000.0,20.74,-99.07557
saga-2,saga,Saga,0.339237,37911102,736,17131169.0,0.357237,0.329029,0.00211319,0.62683,111554298.0,1059050878.0,,7.6,-95.53742
o-intelligence-coin,oi,O Intelligence Coin,37782510.0,37882417,737,22991.0,41642182.0,19897821.0,529888.0,1.42242,1.0,1.0,1.0,213062243.0,-82.28706
telos,tlos,Telos,0.090347,37875516,738,10238850.0,0.090324,0.084468,0.00494902,5.79522,419999962.9645,420000000.0,,1.43,-93.67485
sweatcoin,sweat,Sweat Economy,0.00495685,37838230,739,1920220.0,0.00508953,0.00474919,8.464e-05,1.73725,7616161216.72,21206356658.019,,0.091476,-94.55686
polyswarm,nct,PolySwarm,0.01988107,37609326,740,367444.0,0.02089657,0.01943403,-7.6232245255516e-05,-0.38198,1885500781.9581056,1885913076.0,1885913076.0,0.171845,-88.39424
helio-protocol-hay,lisusd,Lista USD,1.0,37586708,741,5627009.0,1.004,0.992523,0.00024176,0.02417,37599049.8493389,38624581.9692841,44000000.0,2.0,-50.11763
jett-crypto,jett,JETT CRYPTO,0.536862,37580312,742,222.01,,,,,70000000.0,100000000.0,100000000.0,0.726345,-26.08728
snowbank,sb,Snowbank,234.89,37569407,743,381.7,241.18,229.31,1.42,0.60713,159640.027327531,159640.027327531,,8356.8,-97.19206
von,von,VON,0.00015725,37549470,744,4688646.0,0.00021004,0.00015096,-6.731763911813e-06,-4.10511,235209737173.92297,1000000000000.0,1000000000000.0,0.00092115,-82.85467
griffain,griffain,GRIFFAIN,0.03776735,37393290,745,16457437.0,0.04071564,0.03510582,0.00082349,2.22902,999871263.306827,999871263.306827,999880903.89,0.62487,-94.04129
silo-finance,silo,Silo Finance,0.03717364,37167256,746,37315.0,0.03766401,0.03545991,0.00118508,3.29295,1000000000.0,1000000000.0,1000000000.0,0.908248,-95.91097
assemble-protocol,asm,Assemble AI,0.02467437,37072321,747,439514.0,0.02572035,0.02322654,0.00125069,5.33941,1500000000.0,1500000000.0,1500000000.0,0.64514,-96.16914
storm,stmx,StormX,0.00342005,36638466,748,7352177.0,0.00356424,0.00327219,9.73e-06,0.28529,11000000000.0,12500000000.0,12500000000.0,0.165032,-97.96753
compound-usd-coin,cusdc,cUSDC,0.02473746,36601329,749,93.12,0.02486739,0.02465032,1.2e-06,0.00486,1479609130.119114,1479609130.119114,,0.220912,-88.80226
hydradx,hdx,Hydration,0.00953158,36468470,750,109822.0,0.00978682,0.00892321,0.0004201,4.61064,3841332207.120928,4563593278.368309,6500000000.0,0.03993264,-76.19563
xtcom-token,xt,XT.com,3.91,36432294,751,20735790.0,4.03,3.82,0.01954297,0.50192,6045803.64559685,1000000000.0,1000000000.0,366.24,-98.92695
sosovalue,soso,SoSoValue,0.513327,36411550,752,5092784.0,0.550037,0.509163,-0.024927456346414023,-4.63117,70500000.0,1000000000.0,1000000000.0,1.42,-63.74534
bedrock-btc,brbtc,Bedrock BTC,77305.0,36410571,753,2755.5,79299.0,75230.0,882.2,1.15437,468.50021746,468.50021746,,98562.0,-21.44282
thala-apt,thapt,Thala APT,5.1,36291904,754,309045.0,5.6,5.05,-0.1825669926310427,-3.45311,7075140.2,7075140.2,,19.21,-73.33734
kujira,kuji,Kujira,0.296478,36269226,755,294401.0,0.311103,0.294897,4.14e-05,0.01397,122343777.804296,122374481.990696,122398170.0,5.56,-94.67041
badger-dao,badger,Badger,1.81,36250421,756,21428845.0,1.98,1.79,-0.17067839641317817,-8.61337,19930669.912362073,21000000.0,21000000.0,89.08,-97.96309
vine,vine,Vine,0.03638256,36218576,757,89837322.0,0.03824924,0.03352906,0.00238504,7.01534,999986339.272403,999986339.272403,1000000000.0,0.469941,-92.30219
bakerytoken,bake,BakerySwap,0.124271,36078872,758,8279142.0,0.130635,0.121012,0.0009122,0.73947,288705144.0,289770511.79138744,731535869.956306,8.38,-98.511
moo-deng,moodeng,Moo Deng,0.0364083,36075659,759,71502527.0,0.03999591,0.03632848,-0.002630435876107465,-6.73802,989971791.17,989971791.17,989971791.17,0.680378,-94.66331
helium-iot,iot,Helium IOT,0.00039705,36031079,760,15093.01,0.00044443,0.00037739,1.699e-05,4.47078,90221680470.946,200000000000.0,,0.00381263,-89.55576
binance-peg-dai,dai,Binance-Peg DAI,1.001,35947969,761,897383.0,1.013,0.993394,-0.000748223181137542,-0.07469,35999971.51735277,35999971.51735277,,1.031,-3.23159
elastos,ela,Elastos,1.59,35876205,762,533545.0,1.7,1.58,-0.0167833183952093,-1.04274,22710053.0,25864934.0,28219999.0,89.14,-98.22728
chainflip,flip,Chainflip,0.562514,35737477,763,2032201.0,0.58965,0.511213,0.0408509,7.8309,63491969.17024673,95702938.17024674,,9.48,-94.07924
minswap,min,Minswap,0.0254899,35635350,764,147360.0,0.02642241,0.02512457,-0.000270364216800417,-1.04954,1394201158.62269,3000000000.0,3000000000.0,0.063533,-59.71409
celo-dollar,cusd,Celo Dollar,1.0,35560550,765,1391079.0,1.019,0.990671,-0.000876921010032117,-0.08761,35553466.1769185,35553967.1844835,,1.14,-12.40744
metadium,meta,Metadium,0.02093538,35512528,766,874868.0,0.02139881,0.0197673,0.00093932,4.69753,1707408720.0,2000000000.0,2000000000.0,0.452667,-95.40617
web-3-dollar,usd3,Web 3 Dollar,1.044,35455571,767,608.56,1.044,1.042,0.00129137,0.12385,33994630.1601016,33994630.1601016,,1.17,-10.42289
ava-ai,ava,Ava AI,0.03559381,35382170,768,13089041.0,0.03937652,0.03403237,-0.001658588164198414,-4.4523,999897273.38012,999897273.38012,1000000000.0,0.331799,-89.35563
magic-internet-money-runes,mim,MAGIC•INTERNET•MONEY (Bitcoin),0.00167647,35377267,769,61822.0,0.00171969,0.00136235,0.00030966,22.65527,21000000000.0,21000000000.0,21000000000.0,0.00342902,-51.03277
bc-token,bc,BCGame Coin,0.00350582,35163176,770,16283.47,0.00372686,0.00348886,-0.000221042983446623,-5.93107,9998012974.428114,9998012974.428114,10000000000.0,0.00861344,-59.3611
stader,sd,Stader,0.650592,35145156,771,5530834.0,0.668511,0.625756,0.00343607,0.53095,55367016.5907566,120000000.0,150000000.0,30.17,-97.90043
neutron-3,ntrn,Neutron,0.122909,35140703,772,22520386.0,0.147296,0.119807,0.00233281,1.93472,284847384.686588,999836342.305539,1000000000.0,1.97,-93.74967
hashflow,hft,Hashflow,0.06329,35084309,773,10044455.0,0.06939,0.062952,-0.002130136714288633,-3.25606,551498647.3897,1000000000.0,1000000000.0,3.61,-98.24241
dar-open-network,d,Dar Open Network,0.054266,34996407,774,10509352.0,0.056769,0.053162,-0.001172607074839446,-2.11513,643112516.0,800000000.0,800000000.0,0.203222,-73.33927
trufin-staked-matic,trumatic,TruFin Staked MATIC,0.226932,34904950,775,1223.35,0.237003,0.220684,-0.000459440576268316,-0.20205,153066865.7368003,153066865.7368003,,1.33,-82.89988
poollotto-finance,plt,Poollotto.finance,2.19,34863842,776,88467.0,2.43,2.18,-0.010047429695552168,-0.45654,15900954.744564982,19272000.0,,20.6,-89.36889
sally-a1c,a1c,Sally A1C,3.42,34846401,777,1044227.0,3.79,2.38,1.008,41.81213,10198489.175267195,21000000.0,21000000.0,14.54,-76.58035
bim,bim,BIM,1.14,34840875,778,54664.0,1.15,1.13,-0.002068732008589702,-0.18117,30554421.68621162,33000000.0,33000000.0,1.18,-3.29332
socean-staked-sol,inf,Sanctum Infinity,158.94,34772385,779,1869238.0,165.83,154.01,-0.8562243490768537,-0.53584,218184.16910874,668264.0,668264.0,363.89,-56.24169
syscoin,sys,Syscoin,0.0429787,34706620,780,6333509.0,0.04639101,0.04204077,-3.9377840416195e-05,-0.09154,804605615.3247359,805202127.5870104,,1.3,-96.68236
wrapped-nxm,wnxm,Wrapped NXM,39.56,34616161,781,4125765.0,41.38,39.19,0.190188,0.48312,865949.5451382463,865809.0466312752,865809.0466312752,130.82,-69.65446
reactive-network,react,Reactive Network,0.109099,34585404,782,827833.0,0.136412,0.074736,0.03436318,45.9795,310000000.0,500000000.0,,0.236611,-53.28443
mobox,mbox,Mobox,0.080611,34556163,783,10997881.0,0.083792,0.075765,0.00207576,2.64309,425322467.0,550322467.0,1000000000.0,15.44,-99.47437
binance-peg-avalanche,avax,Binance-Peg Avalanche,17.18,34535669,784,219763.0,18.02,16.61,0.177547,1.04439,2000000.0,2000000.0,,145.44,-88.11267
apu-s-club,apu,Apu Apustaja,0.00010172,34486791,785,3551690.0,0.00011302,9.929e-05,-1.1124485477917e-05,-9.85807,337892157627.5295,337892157627.5295,420690000000.0,0.00146564,-93.05029
mcdull,mcdull,McDull (Meme),3.86e-06,34435527,786,167476.0,4.06e-06,3.8e-06,-6.2392618202e-08,-1.5914,8888888295908.562,8888888295908.562,8888888881996.0,2.316e-05,-83.32083
radio-caca,raca,Radio Caca,8.364e-05,34407475,787,3548119.0,8.724e-05,8.247e-05,8.26148e-07,0.99765,410670371068.1891,415670371068.1894,500000000000.0,0.01191986,-99.29785
relend-usdc,reusdc,Relend USDC,1.045,34187150,788,0.0,1.049,1.042,0.00036866,0.03528,32678013.75415006,32678013.75415006,,9.28,-88.73001
big-dog-fink,bink,Big Dog Fink,0.00022845,34140182,789,2387.75,0.00023985,0.00022513,-2.495984836853e-06,-1.08079,148939274676.0626,148939274676.0626,148942491000.0,0.00516508,-95.57093
covalent-x-token,cxt,Covalent X Token,0.03745816,34093405,790,2653186.0,0.03978981,0.03648985,0.00036875,0.99423,908035779.3408602,1000000000.0,1000000000.0,0.262856,-85.64374
solv-protocol-solvbtc-core,solvbtc.core,Solv Protocol SolvBTC.CORE,80129.0,34004524,791,9636.82,84082.0,76627.0,-764.7641617470217,-0.94539,425.0979496757067,425.0979496757067,21000000.0,116100.0,-31.1215
electroneum,etn,Electroneum,0.00189034,33987568,792,9442292.0,0.00199361,0.00185902,-2.4766045110471e-05,-1.2932,17979817604.56,21000000000.0,,0.207854,-99.09031
marinade,mnde,Marinade,0.07883,33961789,793,11412860.0,0.082951,0.078732,-0.000177899315604385,-0.22517,430357044.0,1000000000.0,1000000000.0,1.64,-95.18028
nkn,nkn,NKN,0.04296722,33952467,794,7941914.0,0.04510894,0.04196106,-8.8405994349047e-05,-0.20533,785257677.6913545,785289101.2230071,1000000000.0,1.44,-96.98886
hive_dollar,hbd,Hive Dollar,0.976274,33765873,795,13266.61,1.02,0.893119,-0.024408985844372455,-2.43923,34419492.162,34419492.162,,3.97,-75.31888
